Actualizado 2026-09-12 09:10,,,,,,
Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
49311,7837649256,Jose Lucia Sofia,Vargas Vargas,10056730,8,22962.04935
49312,4232797225,Luis Carlos,Mamani,10074474,6,6301.03293
49313,2769036397,Juan Jose Luis,Perez Vargas,10056731,8,18470.97517
49314,5417888885,Lucia Luis Luis,Rodriguez Lopez,10109706,2,21798.90459
49315,397970989,Jose Diego Jorge,Quispe,10039115,10,17269.27302
49316,8133644494,Luis Luis,Lopez,10074475,6,48717.518
49317,7923853877,Jorge Luis,Lopez,10109707,2,45883.86439
49318,7337520682,Ricardo,Vargas Flores,10012496,13,16351.77156
49319,5531736171,Maria,Rodriguez Mendoza,10083209,5,48657.97969
49320,9096854333,Elena Elena Jose,Mendoza,10109708,2,8083.88499
49321,6951611999,Ana,Claros Quispe,10118563,1,14511.11753
49322,5004183803,Lucia Lucia Jose,Mendoza,10092151,4,42526.46101
49323,5692415880,Carlos Juan,Vargas Vargas,10109709,2,27034.10937
49324,1686112190,Ricardo Jose,Quispe,10074476,6,46259.80016
49325,5926638163,Sofia,Perez Vargas,10021391,12,453.99148
49326,5794143979,Lucia Ricardo,Claros,10003575,14,173.06137
49327,5480887996,Elena,Mendoza Quispe,10100940,3,39916.47483
49328,8551504307,Ana,Claros,10092152,4,31649.92027
49329,2877485356,Jose,Flores Garcia,10030310,11,41738.94136
49330,6258082216,Ana Lucia Ricardo,Rodriguez,10021392,12,3862.83255
49331,5273771015,Lucia,Mendoza Quispe,10003576,14,63.70211
49332,2208589046,Luis,Claros Mendoza,10074477,6,28969.88486
49333,7002446098,Luis Luis,Lopez,10092153,4,13250.77164
49334,6314325441,Elena Elena,Claros,10021393,12,210.64841
49335,4948416111,Ricardo,Lopez Rodriguez,10100941,3,61.09202
49336,8827984239,Jose Jose Ana,Mamani Vargas,10092154,4,32444.35747
49337,2630327277,Juan Ricardo,Vargas,10021394,12,30042.82774
49338,5670705027,Maria Ana Maria,Quispe Rodriguez,10003577,14,29311.58097
49339,2009591925,Luis Diego,Garcia,10039116,10,38800.69155
49340,9323909837,Ricardo,Rodriguez,10003578,14,30278.9507
49341,9848354082,Lucia Diego Jose,Garcia Quispe,10092155,4,27674.43471
49342,1699574994,Carlos Maria,Quispe Quispe,10003579,14,1519.33515
49343,8096544462,Luis Maria Maria,Garcia,10065697,7,2427.59557
49344,2263497841,Maria,Lopez,10048006,9,28994.519
49345,3298542956,Luis Jose,Perez,10021395,12,39307.48366
49346,5518262546,Jorge Jorge Jorge,Lopez Rodriguez,10003580,14,10536.98178
49347,1388994064,Sofia,Rodriguez Flores,10021396,12,12284.79893
49348,9426218447,Ricardo Ricardo,Flores Garcia,10109710,2,28791.80185
49349,2092345668,Ricardo,Lopez Mamani,10030311,11,2070.34062
49350,5799818964,Lucia Carlos,Mendoza,10030312,11,34979.86824
49351,180068005,Ricardo Juan,Flores,10039117,10,29383.69973
49352,2974787867,Maria Jose Ricardo,Perez,10109711,2,11160.43022
49353,3010496169,Elena Lucia Diego,Perez,10074478,6,16270.32669
49354,9688382094,Diego,Perez,10056732,8,638.31168
49355,6940937277,Carlos,Mamani,10100942,3,6878.54747
49356,7515270735,Ana Sofia,Vargas Vargas,10012497,13,37447.57845
49357,2700082763,Maria,Garcia,10065698,7,29688.80158
49358,2829044088,Elena Jorge,Rodriguez Perez,10092156,4,5472.32681
49359,4217296571,Diego Ana,Vargas Flores,10012498,13,18.69105
49360,8861200935,Lucia Ana Diego,Quispe,10118564,1,15493.23127
49361,6910671883,Jorge,Garcia Claros,10003581,14,47693.79392
49362,7081961476,Jose,Flores,10100943,3,19402.20046
49363,8493050063,Ana Juan Jose,Garcia,10012499,13,3520.34897
49364,9316425938,Luis Carlos,Rodriguez,10065699,7,1865.43634
49365,6505651414,Lucia Juan Jorge,Flores Vargas,10048007,9,19.08965
49366,6213210701,Carlos Ana Diego,Garcia Claros,10021397,12,6227.90904
49367,7680116409,Juan Carlos,Quispe Flores,10030313,11,19183.48307
49368,7168084223,Ana Carlos,Garcia,10030314,11,32027.35199
49369,1415509820,Ana Lucia Ana,Garcia,10012500,13,45235.78455
49370,650792066,Ricardo Jorge Ricardo,Mamani,10012501,13,38975.55566
49371,4724120717,Jorge Lucia Jorge,Quispe,10100944,3,16211.9196
49372,8201664517,Ricardo,Mendoza Garcia,10021398,12,28001.26174
49373,2308682761,Ricardo Ricardo Diego,Vargas,10092157,4,30.6138
49374,1057123473,Carlos Jose,Lopez Lopez,10003582,14,28866.58659
49375,9367539569,Sofia Maria,Lopez Mamani,10056733,8,2546.82405
49376,8064921147,Juan Ana Ana,Quispe Claros,10065700,7,48543.49828
49377,5430689669,Juan,Claros,10092158,4,1971.89356
49378,7385430768,Carlos Lucia,Lopez,10039118,10,40303.40413
49379,8297644018,Diego Juan Elena,Mamani,10118565,1,31068.94767
49380,7581429655,Maria Maria Diego,Garcia,10048008,9,2760.15686
49381,1106637016,Ricardo Maria Jorge,Garcia,10109712,2,173.5086
49382,7427089297,Luis Ana Lucia,Garcia,10012502,13,19747.55
49383,9659180586,Luis Jose Ana,Perez,10100945,3,273.90876
49384,1463572556,Maria,Lopez Mamani,10109713,2,131.9976
49385,3083192930,Jose Luis,Lopez Lopez,10012503,13,14683.24395
49386,9531197644,Sofia,Rodriguez,10092159,4,35.71854
49387,3144441032,Sofia Lucia Sofia,Quispe,10074479,6,19171.30288
49388,1672297268,Ricardo Jose,Lopez Rodriguez,10100946,3,4797.75596
49389,4294756476,Carlos Sofia,Rodriguez,10065701,7,150.4473
49390,8271192046,Juan,Mamani Vargas,10074480,6,18110.2085
49391,7826106003,Juan,Quispe Vargas,10021399,12,30445.95795
49392,6502058813,Juan,Claros Rodriguez,10092160,4,5086.83895
49393,9946974594,Lucia Diego Jorge,Lopez Perez,10012504,13,34361.43195
49394,9789296289,Jorge Carlos Diego,Flores,10118566,1,43609.96
49395,3752751093,Ana,Mendoza,10021400,12,19771.97921
49396,2591401063,Jorge,Mamani,10056734,8,43866.0957
49397,7691135291,Juan,Flores Mendoza,10012505,13,43721.66946
49398,4761129767,Ricardo,Mamani Mendoza,10012506,13,12124.45276
49399,9712521256,Sofia Elena,Rodriguez,10083210,5,41053.88757
49400,4160727103,Luis Maria Juan,Claros Flores,10074481,6,47421.35958
49401,1667835676,Diego Elena,Choque Mamani,10065702,7,34926.13843
49402,2853126968,Diego Sofia Sofia,Mamani,10012507,13,46485.19068
49403,2327901845,Lucia Ricardo,Claros,10109714,2,44903.18892
49404,4592094947,Sofia Maria,Vargas,10092161,4,38788.5239
49405,4170043755,Luis Juan,Mamani,10109715,2,13937.04705
49406,1917705845,Diego Elena,Perez,10092162,4,27070.999
49407,5059000637,Elena Carlos,Vargas Rodriguez,10074482,6,26011.99158
49408,4948432594,Jorge,Mendoza,10030315,11,16265.64586
49409,2175091011,Lucia Elena Maria,Vargas,10109716,2,2759.14265
49410,1231284554,Juan Diego Maria,Mamani Choque,10083211,5,27764.20829
49411,2908455810,Diego Ana,Mendoza Quispe,10074483,6,48677.1257
49412,5310738192,Luis Juan Diego,Vargas,10039119,10,20250.33531
49413,1673446904,Ricardo,Martinez,10100947,3,4117.95574
49414,8252990485,Sofia Juan Juan,Lopez Mendoza,10092163,4,8436.35698
49415,6558071468,Lucia Ricardo Jose,Flores,10021401,12,31221.74377
49416,233030353,Elena Jose Jorge,Garcia,10021402,12,37373.28845
49417,7328968874,Ana,Mamani Mamani,10065703,7,212.51242
49418,3003059331,Sofia,Claros Garcia,10092164,4,18463.5311
49419,3453508130,Diego,Quispe,10109717,2,51.86256
49420,1818382864,Jorge Lucia Luis,Mamani Choque,10048009,9,36192.42993
49421,8734368093,Ricardo Maria Elena,Mamani Mendoza,10056735,8,4930.72757
49422,9305499698,Ricardo,Vargas Lopez,10074484,6,25762.54391
49423,9515542742,Luis Ricardo Sofia,Rodriguez,10100948,3,2388.94049
49424,7216546939,Jose Ana Carlos,Vargas,10109718,2,26538.24675
49425,935801336,Luis Juan,Mamani Rodriguez,10012508,13,46743.7668
49426,2243490881,Maria Diego Ana,Perez,10003583,14,34240.38897
49427,6441334559,Luis,Mendoza,10012509,13,41768.05741
49428,2919297293,Luis Luis,Quispe Garcia,10092165,4,392.06156
49429,3183525394,Ricardo,Mamani,10056736,8,40599.92732
49430,3032651089,Sofia,Rodriguez Rodriguez,10100949,3,21013.66347
49431,990028403,Lucia,Vargas,10039120,10,24284.70619
49432,8285690401,Sofia Jose,Mamani,10003584,14,21662.57265
49433,7507146003,Sofia Sofia Lucia,Mamani,10039121,10,35418.3589
49434,2663582333,Luis,Vargas,10065704,7,12580.67519
49435,4400332000,Elena Sofia,Perez Quispe,10074485,6,23502.11516
49436,480161187,Lucia Luis Jose,Choque,10083212,5,25960.66827
49437,3438857143,Diego Luis,Flores,10012510,13,20304.52354
49438,7305112838,Maria Diego,Flores,10030316,11,37996.95452
49439,7550948563,Ricardo,Lopez,10092166,4,26325.79908
49440,4512772706,Jorge Sofia Jorge,Claros Mendoza,10092167,4,35777.22951
49441,7564376670,Juan Luis Sofia,Claros Garcia,10065705,7,3975.29534
49442,1354668990,Sofia,Choque Martinez,10012511,13,31446.49688
49443,1721675680,Elena,Vargas Lopez,10074486,6,44971.77531
49444,3285617440,Sofia,Garcia,10092168,4,44102.53871
49445,829403358,Ricardo Carlos Luis,Rodriguez,10012512,13,49244.28983
49446,3881363664,Diego,Lopez,10109719,2,46794.46666
49447,1593961802,Jorge,Lopez Flores,10109720,2,208.8097
49448,7150071306,Ricardo,Vargas,10030317,11,39302.90723
49449,6244563713,Diego Luis,Garcia Mamani,10118567,1,44152.97635
49450,7340311892,Jose Luis,Vargas Vargas,10109721,2,28121.52836
49451,8500089641,Jorge Juan,Mamani,10012513,13,18399.8692
49452,596883147,Carlos Juan Jorge,Choque Choque,10021403,12,28892.90128
49453,624000964,Sofia Juan,Garcia Perez,10039122,10,164.91504
49454,6210214023,Lucia Sofia Diego,Claros Rodriguez,10109722,2,19756.31987
49455,3784322671,Diego,Claros,10100950,3,36392.58641
49456,1529645484,Elena,Rodriguez Garcia,10109723,2,1714.2515
49457,5850846491,Diego Jorge Lucia,Vargas Claros,10003585,14,9777.61482
49458,882569301,Maria Juan Sofia,Lopez Garcia,10030318,11,26961.74829
49459,5132534605,Jorge,Flores Garcia,10092169,4,10608.305
49460,2362218944,Lucia,Quispe,10039123,10,41534.53541
49461,1960132480,Ricardo Diego,Flores,10056737,8,13042.02653
49462,7130229224,Diego,Rodriguez Flores,10030319,11,35420.22031
49463,9286376893,Jose Elena,Perez,10118568,1,27216.10525
49464,7612186434,Elena Jose,Mendoza,10030320,11,26901.05747
49465,1409485644,Ana,Lopez Quispe,10056738,8,35255.37549
49466,898907429,Carlos Sofia,Mamani Rodriguez,10056739,8,471.06862
49467,250794279,Carlos Jorge,Quispe Garcia,10092170,4,5648.39867
49468,4585414564,Juan,Flores Vargas,10118569,1,48725.30601
49469,2923446283,Diego Diego Ana,Mendoza,10118570,1,32962.82918
49470,1878271930,Maria Elena,Rodriguez Flores,10039124,10,19477.30569
49471,7446904645,Lucia Maria,Garcia,10065706,7,36998.63426
49472,6395637603,Maria Carlos Jorge,Lopez,10030321,11,45094.99078
49473,7721599062,Sofia Maria Jose,Flores Mendoza,10039125,10,3038.35853
49474,7043445589,Carlos,Mendoza,10012514,13,6325.53155
49475,9497460831,Maria Diego Lucia,Rodriguez Lopez,10092171,4,40453.20061
49476,1782825261,Diego Ana,Lopez,10092172,4,16577.28812
49477,1462447234,Luis,Rodriguez Flores,10056740,8,11762.17727
49478,5452366121,Ana Maria Luis,Lopez Mamani,10039126,10,38848.47961
49479,4071037065,Sofia Maria,Quispe Rodriguez,10092173,4,30558.54819
49480,4750323947,Juan Jorge,Mendoza Rodriguez,10030322,11,22788.97912
49481,5637031298,Jorge,Mamani,10030323,11,35027.6764
49482,617739050,Maria,Quispe Quispe,10056741,8,36081.29072
49483,7071660405,Maria,Mendoza,10012515,13,16285.17215
49484,8443127340,Juan,Claros,10065707,7,43958.44428
49485,5880302243,Sofia Ricardo Elena,Mendoza Perez,10039127,10,36155.16139
49486,762862300,Elena,Garcia Quispe,10074487,6,25663.9
49487,1618104107,Luis Diego Luis,Perez,10003586,14,37573.99599
49488,5113927256,Carlos Ana Luis,Flores Lopez,10065708,7,46409.86711
49489,3315790660,Jorge,Claros,10074488,6,38205.32802
49490,6561268796,Ricardo,Mendoza,10021404,12,40682.67982
49491,5802314282,Lucia,Garcia,10092174,4,48729.852
49492,1286878562,Sofia Luis,Martinez Flores,10118571,1,48934.35189
49493,4401420550,Jorge Carlos Juan,Garcia,10092175,4,17446.91293
49494,1155582201,Ana,Martinez,10100951,3,32146.04722
49495,8292984065,Luis Jorge Elena,Mendoza Vargas,10039128,10,14548.9056
49496,1523152122,Diego Ana Sofia,Rodriguez Mamani,10021405,12,42704.92107
49497,7412810331,Ana Maria Ricardo,Lopez Quispe,10003587,14,17607.5173
49498,8643894837,Juan Ricardo,Vargas,10074489,6,42977.04788
49499,6531503801,Sofia,Mendoza Flores,10012516,13,16736.17519
49500,962220202,Lucia Luis,Perez,10048010,9,22443.97537
49501,7282351844,Maria,Mendoza,10083213,5,37987.07783
49502,1662090672,Luis Ricardo Sofia,Perez Vargas,10030324,11,10366.37811
49503,8554370294,Diego Jose Jose,Rodriguez Mendoza,10003588,14,6456.44086
49504,1554418232,Ricardo Ana Maria,Choque,10092176,4,47983.51655
49505,9300419755,Ricardo,Garcia Perez,10065709,7,16402.91843
49506,8542681668,Jose Ricardo Diego,Vargas,10056742,8,17593.17656
49507,99301029,Elena Carlos,Flores,10030325,11,39432.4265
49508,515641615,Lucia Juan,Mamani Perez,10083214,5,1.2171
49509,2384211486,Maria,Lopez Vargas,10021406,12,28499.9871
49510,9948861959,Sofia Carlos Sofia,Lopez Claros,10100952,3,27347.30838
49511,9316100188,Juan Elena,Quispe,10021407,12,25615.06495
49512,4372632612,Diego Jorge,Mendoza,10100953,3,48194.552
49513,2211490504,Carlos,Vargas,10056743,8,15646.16636
49514,8171380457,Diego Juan,Garcia,10092177,4,28400.62878
49515,6659116012,Maria Juan,Mamani,10065710,7,349.17558
49516,2025618378,Ana Jorge,Quispe,10048011,9,5943.88813
49517,2774626022,Lucia Carlos,Garcia,10100954,3,2611.18344
49518,5401101441,Juan Juan,Claros Garcia,10100955,3,47878.24279
49519,3464148488,Luis Carlos,Mendoza Flores,10092178,4,49710.50108
49520,6784964604,Elena Maria,Vargas,10021408,12,29709.51297
49521,3180408158,Sofia,Lopez,10092179,4,35680.47
49522,1990521744,Ricardo Luis,Lopez Mamani,10021409,12,44939.17411
49523,8492479625,Jose,Quispe,10012517,13,15045.15756
49524,4629397848,Elena,Mamani,10118572,1,17623.44024
49525,9277379530,Ana Ana Lucia,Perez Lopez,10109724,2,38.12976
49526,1292691138,Elena Juan,Flores Quispe,10003589,14,15574.786
49527,9752756152,Maria,Lopez Mamani,10030326,11,30937.99006
49528,947874853,Jorge Ana Ana,Vargas,10092180,4,8266.9814
49529,1024317303,Jose Lucia,Choque,10065711,7,5357.66535
49530,5607019020,Elena Juan Lucia,Vargas,10030327,11,38962.78854
49531,3420159231,Jose Ricardo Sofia,Quispe Rodriguez,10118573,1,49545.17928
49532,9884699978,Maria Ana,Mendoza,10100956,3,42945.27786
49533,1423905353,Ricardo Juan,Choque,10048012,9,23743.83991
49534,3561224151,Ricardo Sofia Sofia,Flores Lopez,10109725,2,30522.08434
49535,8761294496,Jorge,Vargas Lopez,10118574,1,37722.69825
49536,1954197178,Maria,Quispe,10065712,7,14841.97394
49537,380610375,Luis,Martinez,10048013,9,39639.26978
49538,5637521638,Maria Sofia,Claros,10092181,4,42100.00029
49539,5775218852,Ana Juan Sofia,Lopez,10100957,3,6326.09372
49540,2895067328,Carlos Lucia Lucia,Flores Quispe,10092182,4,19.51503
49541,3771324813,Jorge Carlos,Quispe,10012518,13,20136.0642
49542,5052709153,Jose Maria Juan,Quispe Vargas,10109726,2,39428.19594
49543,2836507542,Juan,Vargas,10030328,11,15591.33906
49544,4857767730,Ana Ricardo,Garcia Vargas,10100958,3,16019.58711
49545,5355824672,Lucia,Quispe Claros,10039129,10,48328.606
49546,1387380213,Elena Jorge Juan,Martinez,10083215,5,26709.67717
49547,4283686058,Carlos,Mamani Perez,10012519,13,14789.07493
49548,3237121956,Juan Elena Ana,Lopez Perez,10074490,6,16347.55706
49549,1328050298,Maria Sofia,Garcia Quispe,10092183,4,16636.35732
49550,2968818101,Jorge Maria,Mendoza,10109727,2,11689.87477
49551,3156960763,Carlos Ricardo Carlos,Lopez,10030329,11,24474.86495
49552,4815572058,Juan,Mendoza Claros,10030330,11,206.80203
49553,8083842894,Ana Ana,Claros,10030331,11,3648.69654
49554,7018328266,Carlos,Garcia,10012520,13,26276.85362
49555,314819952,Juan,Perez,10012521,13,30786.10097
49556,804372922,Jose,Rodriguez,10021410,12,29504.94304
49557,7321514416,Luis Maria Juan,Claros,10083216,5,27095.44364
49558,6937627519,Maria Lucia Juan,Mendoza,10021411,12,8783.8366
49559,1730549375,Diego Carlos,Martinez,10021412,12,49698.35827
49560,8363194742,Luis,Flores,10003590,14,44896.8785
49561,2016626325,Diego Diego Juan,Vargas Rodriguez,10100959,3,45760.76945
49562,4479110646,Maria Jose,Mendoza Claros,10039130,10,9446.72863
49563,448789531,Maria Lucia,Lopez Martinez,10012522,13,15273.23055
49564,1355779697,Ricardo Ricardo Luis,Martinez,10030332,11,41899.13826
49565,9519613431,Maria Jorge Ana,Rodriguez,10003591,14,35843.03235
49566,4600448654,Juan Luis Ricardo,Quispe Quispe,10065713,7,40450.02225
49567,9904813577,Elena Luis Ana,Mendoza Mendoza,10021413,12,35065.74495
49568,1626262422,Maria Elena,Choque Choque,10048014,9,48651.89587
49569,2882993367,Maria,Vargas,10048015,9,34380.724
49570,8250740341,Ana Juan Sofia,Garcia Claros,10074491,6,4216.84515
49571,399700171,Maria Diego,Mamani Martinez,10065714,7,27896.26729
49572,4203742424,Maria Juan Maria,Lopez,10109728,2,25409.72105
49573,7685669709,Luis Luis Luis,Mendoza,10074492,6,22320.83465
49574,3113299225,Lucia,Perez Quispe,10065715,7,41654.35716
49575,2653934350,Ana Juan,Perez Vargas,10012523,13,8504.83103
49576,144314169,Sofia,Vargas Mamani,10021414,12,28250.15968
49577,6410938015,Ana Maria,Quispe Lopez,10012524,13,20526.26564
49578,6262761520,Luis Sofia,Mendoza Claros,10012525,13,273.69425
49579,1367335980,Luis Maria,Flores Lopez,10039131,10,180.72927
49580,7245006566,Diego Jorge,Mendoza,10021415,12,20918.28343
49581,2341422257,Luis Jorge Diego,Flores Perez,10074493,6,12705.43793
49582,4103662560,Luis,Perez Mendoza,10048016,9,21505.95255
49583,7678659757,Diego,Garcia Rodriguez,10083217,5,4479.00556
49584,631988992,Elena Carlos Jorge,Martinez Martinez,10021416,12,19203.67523
49585,9005190196,Diego Carlos,Claros,10012526,13,24844.6446
49586,216234038,Ana Diego Sofia,Martinez Perez,10083218,5,13620.748
49587,8592506801,Ricardo,Mamani,10100960,3,40726.08397
49588,6102134072,Carlos Luis Maria,Perez Claros,10003592,14,49915.70946
49589,5364346774,Sofia Ana,Quispe,10030333,11,31957.22445
49590,9896997402,Lucia,Quispe Mendoza,10083219,5,30114.94717
49591,2548373280,Ricardo Carlos Maria,Flores Perez,10118575,1,4139.47219
49592,7697913167,Ana Luis,Quispe,10118576,1,40841.6808
49593,7554036429,Diego Juan Ana,Mendoza,10083220,5,23494.11661
49594,9058959328,Jose Maria,Perez,10083221,5,46151.0654
49595,9804262478,Ricardo Jorge Elena,Lopez,10065716,7,40554.83939
49596,7316962614,Carlos Jorge Juan,Flores Vargas,10030334,11,42839.4427
49597,9985895691,Lucia Carlos Elena,Quispe,10021417,12,17414.45407
49598,5296791802,Maria Sofia Ana,Lopez Lopez,10012527,13,39972.2346
49599,4196026540,Ricardo Luis,Claros Mendoza,10109729,2,45786.4465
49600,5957189041,Ricardo Juan Elena,Mendoza Flores,10109730,2,19286.60565
49601,6610281263,Maria Ricardo Jorge,Perez Perez,10056744,8,53.961
49602,8060468810,Carlos Jorge,Mamani,10092184,4,3829.95
49603,6573405291,Luis Lucia Jose,Rodriguez,10100961,3,28935.73193
49604,8964501939,Lucia Elena,Garcia,10100962,3,26346.85037
49605,2147450435,Elena Ricardo,Lopez,10012528,13,139.57926
49606,8432770323,Jorge Luis,Rodriguez,10074494,6,1119.97578
49607,5844124433,Jorge Ricardo,Mamani,10100963,3,39327.49732
49608,6288682751,Maria Maria Maria,Garcia Flores,10083222,5,5422.75693
49609,4716775170,Jose,Mendoza Lopez,10109731,2,43988.38849
49610,4773955629,Carlos Sofia,Claros,10083223,5,28810.03673
49611,9640825870,Luis,Vargas,10056745,8,26704.08875
49612,3143781113,Ana,Lopez Vargas,10065717,7,10395.91944
49613,6053621705,Juan,Garcia Vargas,10118577,1,36069.49563
49614,7541202831,Ana,Claros Mamani,10074495,6,15692.30438
49615,9752105161,Carlos,Vargas Lopez,10118578,1,27974.82956
49616,6501274291,Sofia Luis Luis,Garcia Quispe,10003593,14,264.73109
49617,8574028138,Luis Maria,Mamani,10083224,5,26076.20691
49618,1644295446,Carlos Sofia,Garcia Quispe,10065718,7,24686.09896
49619,4019386251,Luis Lucia Diego,Mendoza Rodriguez,10065719,7,46856.24271
49620,1532159950,Lucia,Rodriguez Mamani,10074496,6,20396.96681
49621,2003399388,Jose Elena Ricardo,Lopez,10056746,8,27917.51029
49622,9916268091,Ricardo,Mamani Garcia,10030335,11,81.43943
